date,crypto_index,volatility,google trends,total count,dollarVolume,address #,blockUsd,CryptoSent,DeltaCryptoSent
2025-07-27,94.53893219501612,35.590315200162316,30.0,92.40506329113924,16.652686440373227,60.95330547325245,5.777317073348663,1.1930494013857107,0.4979837004860207
2025-07-28,95.70854882959023,35.092955870700564,24.0,94.9367088607595,20.013218066864017,70.59050214817758,22.152306527296588,1.6705726654042354,0.47752326401852474
2025-07-29,94.57400347985256,34.1554880746889,33.0,92.40506329113924,28.763646118067044,74.87058930204897,22.75915404386129,1.4837067974364175,-0.1868658679678179
2025-07-30,94.45379119315253,33.36073588238307,45.0,93.67088607594937,28.383880121132954,73.89210841429558,17.982446718420714,1.538412093435585,0.0547052959991674
2025-07-31,94.437707611819,31.89281302983828,37.0,91.13924050632912,28.512446126177306,77.90830708671916,16.71527306742804,1.4392680719305713,-0.09914402150501367
2025-08-01,92.72801901601835,29.213097661746158,36.0,82.27848101265823,29.958666517313258,84.90995255607797,26.542413684857813,1.7151109335270134,0.2758428615964421
2025-08-02,90.75212097500179,27.995530942323377,38.0,69.62025316455697,43.571997705153876,70.23060573007368,5.407340879547213,0.8995377132261552,-0.8155732203008582
2025-08-03,90.20737167545923,27.136410931065434,38.0,67.08860759493672,22.213872470950342,61.68469926847286,6.426524507270972,1.1606229084550033,0.2610851952288481
2025-08-04,91.52512523204727,25.205566750886565,48.0,81.0126582278481,16.35027276347962,72.3255789145236,20.287774069326144,1.7981514464114607,0.6375285379564575
2025-08-05,92.27815083773645,23.013555141088144,52.0,75.9493670886076,21.51493207817456,75.95507895319346,15.950528044793533,1.8354124736742023,0.03726102726274161
2025-08-06,91.46841802168342,21.242435536537048,56.99999999999999,68.35443037974683,24.712361818009295,88.74293608271617,13.111971424752896,1.8320494092476372,-0.0033630644265651988
2025-08-07,92.18470923779584,18.42305048905392,69.0,78.48101265822784,21.226516469650164,84.60912768788886,15.373077930179885,2.005864074938807,0.17381466569116988
2025-08-08,94.14135754973447,15.319755002872443,71.0,93.67088607594937,25.357037033765113,100.0,18.224134318851654,2.124773561550795,0.11890948661198797
2025-08-09,93.52014565148568,13.377083787668514,86.0,84.81012658227847,21.865517820802776,78.83465033109404,6.827734233635693,1.446473048046082,-0.6783005135047131
2025-08-10,93.3772605933904,13.296627215757484,84.0,87.34177215189874,18.303563133713784,65.27686288733202,7.29358481059757,1.2619728829722134,-0.18450016507386846
2025-08-11,95.58673700850392,13.544327365846737,76.0,88.60759493670885,24.60742395393609,73.69889244177519,20.070639367137062,2.0332919100559916,0.7713190270837782
2025-08-12,95.191520453974,13.677151245413729,78.0,86.07594936708861,40.8866732908153,72.51039419258659,19.693275523281308,1.7950704140446465,-0.23822149601134512
2025-08-13,96.33658342982588,13.982070172037957,91.0,92.40506329113924,31.08635882153633,74.94046174483758,22.07355556596422,2.1673073727376027,0.37223695869295614
2025-08-14,99.02822753630603,15.77722624598102,99.0,94.9367088607595,40.938551058682684,84.05668201904692,24.685473418798686,2.3098757277891533,0.14256835505155063
2025-08-15,94.89642270799295,15.819404700639886,98.0,75.9493670886076,48.88803074962746,74.12852795831122,24.00680377678574,2.682059056882668,0.3721833290935148
2025-08-16,94.04223185352426,15.735623196555052,97.0,70.88607594936708,29.31659961412107,63.385373190850444,9.42814951081316,2.1197624118975966,-0.5622966449850715
2025-08-17,94.17160597636955,15.517694290999842,100.0,81.0126582278481,15.365810713470864,57.98706026364846,7.935064317400609,2.0311468723925223,-0.08861553950507428
2025-08-18,94.2049626916062,15.499487200750123,96.0,75.9493670886076,13.84520504623456,67.49397950230552,18.590164509168957,2.397479822568973,0.36633295017645073
2025-08-19,93.17395528577738,15.548207313969426,80.0,70.88607594936708,31.349161030381858,67.74626702474072,24.734015298306947,2.1634098082239124,-0.2340700143450607
2025-08-20,90.38645016456285,16.59141542660623,62.0,55.69620253164557,30.567025537520642,71.32269600953678,20.16632253056187,2.2205366089500744,0.05712680072616205
2025-08-21,91.56783292545273,16.996050037313932,60.0,63.29113924050633,27.92433849423751,71.5656494270193,23.98039090589829,2.6522110671757653,0.43167445822569084
2025-08-22,90.09476568173154,17.550767755025294,76.0,63.29113924050633,21.22366383569463,74.59469982851917,26.25287434969351,2.1214578485104143,-0.530753218665351
2025-08-23,93.63706377956508,17.388239660485002,70.0,75.9493670886076,33.69365112585906,64.93990169854041,13.874536412878777,1.536392855047553,-0.5850649934628613
2025-08-24,92.45551007014373,17.345081720965034,56.00000000000001,67.08860759493672,18.08365541570243,59.16195738847745,18.894773885668386,1.8848276876654235,0.34843483261787056
